Application_order,Course,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,GDP,Status,Total_enrolled_grade,Total_enrolled_units,Total_approved_units,Total_evaluation_units
3,Tourism,128.0,19,1,7,9,121.7,Yes,Female,Yes,18,12.4,0.5,1.79,Graduate,25.166666669999998,12,12,12
1,Veterinary Nursing,133.1,37,37,9,9,148.2,Yes,Female,No,27,12.4,0.5,1.79,Enrolled,24.125,12,11,27
2,Nursing,133.1,19,38,7,9,125.5,Yes,Female,Yes,21,15.5,2.8,-4.06,Graduate,26.4575,15,14,18
4,Nursing,148.0,3,19,4,7,131.9,Yes,Female,Yes,18,15.5,2.8,-4.06,Graduate,28.661250000000003,15,15,16
1,Basic Education,127.0,38,37,5,7,121.8,Yes,Female,No,18,10.8,1.4,1.74,Enrolled,24.166666669999998,12,7,26
1,Basic Education,110.0,37,37,9,9,107.7,No,Female,No,28,10.8,1.4,1.74,Dropout,0.0,11,0,10
1,Oral Hygiene,133.1,44,40,2,2,115.5,No,Female,No,36,11.1,0.6,2.02,Dropout,23.6,14,8,27
1,Veterinary Nursing,145.0,38,38,9,10,139.8,Yes,Female,No,20,12.7,3.7,-1.7,Graduate,28.8,10,10,12
1,Social Service,136.0,38,38,0,7,133.2,Yes,Female,No,19,7.6,2.6,0.32,Graduate,22.4,12,10,21
1,Management (evening attendance),131.0,19,37,9,9,118.4,Yes,Female,No,20,7.6,2.6,0.32,Enrolled,0.0,10,0,20
2,Veterinary Nursing,138.0,37,37,9,7,123.3,Yes,Female,No,19,9.4,-0.8,-3.12,Enrolled,25.75,10,7,25
1,Social Service (evening attendance),150.0,37,38,3,7,134.5,No,Female,No,28,16.2,0.3,-0.92,Graduate,24.833333330000002,12,11,14
1,Advertising and Marketing Management,112.0,37,1,7,0,110.6,No,Female,No,20,7.6,2.6,0.32,Graduate,23.55,10,9,14
1,Tourism,154.0,38,37,1,1,154.0,Yes,Female,No,28,9.4,-0.8,-3.12,Graduate,24.333333330000002,26,20,42
1,Management (evening attendance),160.0,37,37,9,9,160.0,No,Female,No,24,9.4,-0.8,-3.12,Dropout,23.5,20,9,40
1,Veterinary Nursing,140.0,1,39,3,9,140.0,Yes,Female,No,20,13.9,-0.3,0.79,Enrolled,24.166666669999998,12,10,19
2,Basic Education,150.0,37,37,5,6,132.5,Yes,Female,No,22,10.8,1.4,1.74,Enrolled,23.85,12,9,17
2,Tourism,141.0,1,4,4,4,127.7,No,Female,Yes,18,16.2,0.3,-0.92,Graduate,24.78571429,12,10,16
5,Management,122.0,38,38,9,9,117.5,Yes,Female,No,22,12.7,3.7,-1.7,Dropout,11.5,10,2,24
5,Tourism,120.0,37,37,9,7,127.0,Yes,Female,Yes,18,9.4,-0.8,-3.12,Graduate,23.916666669999998,12,10,20
1,Nursing,139.0,19,37,5,5,125.5,No,Female,Yes,21,12.7,3.7,-1.7,Graduate,27.02857142,16,14,16
6,Journalism and Communication,138.0,1,1,4,2,140.5,Yes,Female,No,19,7.6,2.6,0.32,Graduate,26.71428571,12,12,16
1,Basic Education,119.0,1,38,5,8,118.3,Yes,Female,No,22,9.4,-0.8,-3.12,Enrolled,25.25,12,7,22
1,Nursing,129.0,38,38,5,5,120.8,Yes,Female,Yes,20,10.8,1.4,1.74,Graduate,25.48857142,16,14,16
1,Management,133.1,37,37,191,154,95.0,No,Female,No,20,11.1,0.6,2.02,Graduate,23.55,10,9,18
1,Social Service (evening attendance),125.0,37,37,5,6,122.2,Yes,Female,No,19,10.8,1.4,1.74,Graduate,23.83333334,12,12,13
1,Animation and Multimedia Design,125.0,1,1,7,3,143.9,Yes,Female,No,20,15.5,2.8,-4.06,Enrolled,0.0,0,0,0
2,Communication Design,137.0,19,38,9,9,127.2,Yes,Female,Yes,20,13.9,-0.3,0.79,Graduate,25.775,12,11,18
1,Social Service,123.0,34,38,0,7,120.2,Yes,Female,No,20,7.6,2.6,0.32,Dropout,23.3,12,9,19
3,Nursing,154.0,1,37,4,9,134.8,Yes,Female,No,19,7.6,2.6,0.32,Graduate,27.06666666,14,12,14
1,Tourism,144.0,19,19,9,9,142.6,Yes,Female,Yes,18,15.5,2.8,-4.06,Graduate,28.166666669999998,12,10,17
1,Nursing,153.0,38,37,7,8,147.9,No,Female,Yes,18,12.4,0.5,1.79,Graduate,29.4084127,15,15,16
1,Animation and Multimedia Design,152.0,1,38,4,9,160.4,Yes,Female,No,19,7.6,2.6,0.32,Dropout,0.0,0,0,0
1,Management,150.0,37,37,9,9,134.6,No,Male,No,20,9.4,-0.8,-3.12,Graduate,26.6,10,10,12
1,Tourism,129.0,19,1,3,7,121.0,No,Female,Yes,22,16.2,0.3,-0.92,Graduate,26.083333330000002,12,10,15
1,Social Service,150.0,19,37,5,4,142.7,Yes,Female,Yes,18,9.4,-0.8,-3.12,Graduate,29.83333334,12,12,12
2,Journalism and Communication,125.0,1,1,4,8,115.6,Yes,Female,No,19,12.4,0.5,1.79,Graduate,28.0,12,12,12
1,Social Service,133.1,19,37,9,9,130.0,No,Female,Yes,20,10.8,1.4,1.74,Graduate,24.8,12,10,19
2,Nursing,140.0,38,37,5,6,124.3,Yes,Female,Yes,19,13.9,-0.3,0.79,Graduate,28.95,15,15,17
1,Animation and Multimedia Design,140.0,19,37,5,6,137.9,Yes,Female,No,18,8.9,1.4,3.51,Dropout,0.0,0,0,0
6,Journalism and Communication,133.1,1,37,3,3,100.0,Yes,Female,No,20,12.4,0.5,1.79,Dropout,0.0,9,0,9
2,Journalism and Communication,132.0,1,2,9,3,128.2,Yes,Female,Yes,19,9.4,-0.8,-3.12,Graduate,25.833333330000002,12,12,13
3,Journalism and Communication,135.0,1,19,5,7,135.0,No,Female,No,18,12.4,0.5,1.79,Enrolled,26.833333330000002,12,12,12
4,Social Service,135.0,37,37,9,9,121.0,Yes,Female,No,18,10.8,1.4,1.74,Graduate,24.833333330000002,12,11,15
1,Advertising and Marketing Management,133.1,34,38,0,4,147.0,No,Female,No,22,9.4,-0.8,-3.12,Dropout,12.5,10,2,11
1,Social Service,168.0,37,37,9,9,149.5,No,Female,No,18,12.4,0.5,1.79,Graduate,33.0,12,12,21
1,Social Service,143.0,19,1,9,9,144.4,Yes,Female,No,20,10.8,1.4,1.74,Graduate,26.5,12,12,13
2,Tourism,116.0,19,38,5,5,116.0,Yes,Female,No,19,8.9,1.4,3.51,Graduate,24.54761904,12,12,13
1,Nursing,134.0,38,19,5,8,120.7,No,Female,Yes,19,16.2,0.3,-0.92,Graduate,26.92727273,15,14,20
1,Social Service,140.0,38,19,5,0,141.8,No,Female,No,21,12.4,0.5,1.79,Graduate,26.071428570000002,12,12,13
2,Social Service (evening attendance),133.0,19,1,5,5,119.7,Yes,Female,Yes,19,9.4,-0.8,-3.12,Dropout,23.0,12,10,21
6,Social Service,125.0,38,1,7,4,118.4,Yes,Female,Yes,19,11.1,0.6,2.02,Graduate,26.78571429,12,12,13
1,Social Service (evening attendance),133.1,37,37,5,4,134.5,No,Female,No,45,15.5,2.8,-4.06,Enrolled,26.6,12,10,15
1,Veterinary Nursing,133.1,36,36,99,5,128.2,No,Female,Yes,28,9.4,-0.8,-3.12,Dropout,12.0,10,1,19
1,Nursing,137.0,3,3,2,2,115.0,No,Female,No,28,13.9,-0.3,0.79,Graduate,29.6875,15,15,16
1,Management (evening attendance),140.0,38,19,9,5,130.0,No,Female,No,25,12.7,3.7,-1.7,Enrolled,23.25,10,8,19
1,Advertising and Marketing Management,134.0,1,38,4,4,120.7,No,Female,No,19,15.5,2.8,-4.06,Dropout,22.916666669999998,12,7,19
5,Nursing,139.0,38,38,9,5,130.5,Yes,Female,No,19,10.8,1.4,1.74,Graduate,29.98571428,16,14,16
2,Management,113.0,38,38,9,5,107.4,Yes,Male,No,20,12.4,0.5,1.79,Enrolled,21.75,10,7,22
3,Social Service,133.1,1,1,9,9,100.0,Yes,Male,No,22,8.9,1.4,3.51,Enrolled,22.25,12,7,13
1,Journalism and Communication,132.0,38,19,9,9,125.0,Yes,Male,Yes,20,12.4,0.5,1.79,Graduate,26.333333330000002,12,12,13
4,Nursing,127.0,19,37,7,7,121.5,Yes,Male,No,20,7.6,2.6,0.32,Enrolled,26.03333334,14,12,14
1,Veterinary Nursing,123.0,38,19,4,90,127.2,No,Male,No,20,7.6,2.6,0.32,Dropout,22.833333330000002,10,5,15
1,Veterinary Nursing,130.0,3,2,3,2,160.0,Yes,Female,No,27,13.9,-0.3,0.79,Graduate,30.80952381,12,12,14
1,Veterinary Nursing,125.0,1,1,9,4,120.0,No,Female,No,22,11.1,0.6,2.02,Graduate,28.66666666,12,11,18
3,Nursing,140.0,37,37,9,9,141.5,Yes,Female,No,19,10.8,1.4,1.74,Dropout,26.65428572,16,14,16
1,Social Service,111.0,19,38,3,3,111.4,Yes,Female,No,19,12.7,3.7,-1.7,Dropout,22.5,12,6,26
1,Communication Design,132.0,4,39,2,2,136.6,Yes,Female,No,18,13.9,-0.3,0.79,Enrolled,22.08928571,12,12,25
1,Animation and Multimedia Design,150.0,3,3,2,5,154.6,Yes,Female,No,19,8.9,1.4,3.51,Dropout,25.060606059999998,23,22,25
4,Basic Education,118.0,19,37,9,6,111.4,Yes,Female,No,20,11.1,0.6,2.02,Dropout,0.0,13,0,15
1,Management (evening attendance),150.0,38,19,3,3,120.1,No,Female,No,39,10.8,1.4,1.74,Dropout,23.166666669999998,28,20,29
2,Social Service (evening attendance),100.0,37,37,4,7,100.0,No,Female,No,37,7.6,2.6,0.32,Graduate,22.833333330000002,12,12,16
1,Nursing,130.0,1,1,4,6,140.0,No,Female,No,30,13.9,-0.3,0.79,Dropout,24.0,14,6,20
1,Management (evening attendance),130.0,37,37,9,9,130.0,No,Female,No,41,12.7,3.7,-1.7,Graduate,28.5,20,20,21
1,Nursing,133.1,37,37,5,7,100.0,No,Female,No,40,9.4,-0.8,-3.12,Dropout,23.664,16,10,22
1,Management,112.0,9,22,4,3,106.1,No,Female,No,20,9.4,-0.8,-3.12,Dropout,10.0,10,2,23
1,Management (evening attendance),144.0,19,19,9,9,151.4,No,Female,No,28,7.6,2.6,0.32,Graduate,23.6,10,10,11
2,Basic Education,120.0,19,37,9,4,113.7,Yes,Female,No,19,12.4,0.5,1.79,Dropout,12.2,14,5,24
1,Advertising and Marketing Management,121.0,37,37,5,9,116.5,Yes,Female,No,23,7.6,2.6,0.32,Dropout,22.583333330000002,10,7,12
1,Social Service (evening attendance),120.0,2,3,2,2,120.0,No,Female,No,18,15.5,2.8,-4.06,Dropout,26.401709410000002,27,22,39
1,Nursing,100.0,1,19,4,8,122.0,No,Female,No,24,10.8,1.4,1.74,Graduate,24.82571428,16,14,16
5,Advertising and Marketing Management,115.0,1,19,5,5,117.1,No,Female,No,21,7.6,2.6,0.32,Enrolled,25.416666669999998,10,7,13
2,Nursing,123.0,19,19,7,7,120.8,Yes,Female,No,19,10.8,1.4,1.74,Graduate,25.09142858,16,14,22
1,Journalism and Communication,134.0,37,19,9,10,141.4,Yes,Female,No,19,9.4,-0.8,-3.12,Dropout,27.0,12,5,25
1,Agronomy,123.0,37,37,9,9,110.0,No,Female,No,48,11.1,0.6,2.02,Dropout,0.0,12,0,12
1,Management (evening attendance),120.0,37,37,9,9,120.0,No,Female,No,38,9.4,-0.8,-3.12,Dropout,25.22222222,24,18,24
1,Management,131.0,1,37,3,7,120.2,No,Female,No,19,12.7,3.7,-1.7,Graduate,26.28571429,10,10,18
1,Management (evening attendance),133.1,37,1,9,4,138.4,No,Male,No,30,7.6,2.6,0.32,Dropout,22.666666669999998,10,4,15
1,Agronomy,150.0,37,19,9,9,150.0,No,Male,Yes,24,13.9,-0.3,0.79,Graduate,26.22222223,12,12,16
5,Journalism and Communication,134.0,1,19,9,5,121.8,Yes,Male,No,19,16.2,0.3,-0.92,Graduate,25.5952381,12,12,14
1,Animation and Multimedia Design,140.0,1,1,9,9,140.0,No,Male,No,21,15.5,2.8,-4.06,Enrolled,0.0,0,0,0
1,Tourism,117.0,1,1,5,5,116.3,Yes,Male,Yes,21,10.8,1.4,1.74,Graduate,23.86666667,12,11,13
2,Management (evening attendance),143.0,5,1,4,4,131.5,No,Male,No,19,15.5,2.8,-4.06,Dropout,23.25,10,8,19
2,Communication Design,142.0,3,1,2,4,141.0,Yes,Male,No,18,10.8,1.4,1.74,Enrolled,23.0,12,7,14
1,Communication Design,132.0,37,38,9,7,138.0,No,Male,Yes,18,12.4,0.5,1.79,Graduate,25.666666669999998,12,12,12
4,Informatics Engineering,138.0,1,3,1,4,127.5,Yes,Male,No,19,8.9,1.4,3.51,Dropout,29.799999999999997,10,10,11
1,Nursing,131.0,1,19,9,9,127.0,No,Male,Yes,19,12.7,3.7,-1.7,Graduate,25.02857142,16,14,16
2,Veterinary Nursing,123.0,3,19,2,9,118.9,No,Male,No,18,7.6,2.6,0.32,Enrolled,26.666666669999998,10,6,12
1,Tourism,131.0,37,19,9,9,134.5,Yes,Male,No,25,7.6,2.6,0.32,Enrolled,25.76666667,12,11,16
1,Informatics Engineering,141.0,37,1,9,2,133.0,Yes,Male,No,18,7.6,2.6,0.32,Enrolled,25.333333330000002,10,7,20
1,Management,133.1,1,19,4,7,114.0,No,Male,No,29,8.9,1.4,3.51,Dropout,13.0,10,1,10
1,Informatics Engineering,116.0,19,37,90,5,116.7,Yes,Male,No,21,7.6,2.6,0.32,Dropout,23.666666669999998,10,4,18
3,Journalism and Communication,123.0,1,1,4,7,125.1,Yes,Male,Yes,18,11.1,0.6,2.02,Graduate,29.66666666,12,12,12
1,Tourism,133.0,19,1,9,9,137.2,No,Male,Yes,20,10.8,1.4,1.74,Dropout,0.0,12,0,18
1,Management (evening attendance),133.1,19,37,9,7,111.4,No,Male,No,27,13.9,-0.3,0.79,Dropout,11.0,10,1,14
1,Veterinary Nursing,133.1,3,1,4,9,105.0,Yes,Male,No,21,12.4,0.5,1.79,Enrolled,11.25,12,3,24
2,Management,140.0,37,37,5,9,124.3,Yes,Male,No,20,10.8,1.4,1.74,Dropout,21.321428570000002,10,7,19
1,Management,100.0,38,19,7,9,132.0,No,Male,No,28,10.8,1.4,1.74,Dropout,11.0,10,1,16
2,Oral Hygiene,130.0,37,19,9,8,110.0,No,Male,Yes,24,12.7,3.7,-1.7,Enrolled,22.71428572,14,13,20
5,Management,134.0,3,2,2,2,134.7,No,Male,No,22,7.6,2.6,0.32,Enrolled,22.75,10,7,20
1,Veterinary Nursing,134.0,37,19,9,9,136.8,Yes,Male,No,20,10.8,1.4,1.74,Graduate,26.466666670000002,10,9,17
1,Veterinary Nursing,160.0,1,1,4,4,160.0,No,Male,No,21,9.4,-0.8,-3.12,Graduate,23.73333333,10,8,22
1,Agronomy,130.0,1,3,9,2,130.0,Yes,Male,No,23,13.9,-0.3,0.79,Dropout,24.333333330000002,12,4,20
1,Social Service,141.0,19,1,7,3,128.8,Yes,Male,No,18,10.8,1.4,1.74,Graduate,22.76666667,12,11,16
1,Animation and Multimedia Design,147.0,1,12,4,4,148.4,Yes,Male,Yes,20,11.1,0.6,2.02,Graduate,23.1048951,27,23,29
1,Animation and Multimedia Design,137.0,1,38,4,5,130.4,Yes,Male,No,19,15.5,2.8,-4.06,Graduate,0.0,0,0,0
1,Nursing,130.0,1,1,4,6,126.0,No,Male,No,32,13.9,-0.3,0.79,Graduate,27.54107143,15,15,15
6,Tourism,119.0,19,19,9,9,118.7,Yes,Male,No,20,10.8,1.4,1.74,Dropout,21.333333330000002,12,4,32
1,Agronomy,130.0,38,37,7,7,120.0,No,Male,No,32,15.5,2.8,-4.06,Graduate,27.486842109999998,31,30,40
1,Agronomy,130.0,38,19,9,6,120.0,Yes,Male,No,28,15.5,2.8,-4.06,Enrolled,22.625,23,14,36
1,Communication Design,120.0,1,38,5,5,116.3,Yes,Male,Yes,21,12.4,0.5,1.79,Graduate,23.64285714,16,11,17
1,Journalism and Communication,130.0,38,37,9,6,133.9,No,Male,Yes,19,10.8,1.4,1.74,Graduate,27.0,12,11,16
1,Management (evening attendance),150.0,19,19,9,9,150.3,No,Male,No,24,10.8,1.4,1.74,Dropout,11.33333333,10,3,13
1,Management,120.0,38,38,9,8,118.3,No,Male,No,18,12.7,3.7,-1.7,Dropout,20.0,10,2,18
1,Agronomy,130.0,1,37,6,6,130.0,Yes,Male,No,20,16.2,0.3,-0.92,Graduate,23.71428571,12,10,29
1,Animation and Multimedia Design,140.0,38,37,9,7,140.0,No,Male,No,25,15.5,2.8,-4.06,Dropout,0.0,0,0,0
6,Management,130.0,37,37,9,9,110.4,Yes,Male,No,25,7.6,2.6,0.32,Dropout,22.602564100000002,29,25,30
4,Journalism and Communication,147.0,1,1,4,5,139.7,Yes,Male,No,18,9.4,-0.8,-3.12,Dropout,23.6,12,11,16
1,Management,148.0,19,1,7,5,138.3,Yes,Male,No,19,12.4,0.5,1.79,Dropout,13.75,10,4,11
5,Management,133.0,19,3,9,9,123.2,Yes,Male,No,18,13.9,-0.3,0.79,Dropout,21.5,10,9,23
1,Management,135.0,19,1,4,4,120.0,No,Male,No,25,15.5,2.8,-4.06,Dropout,0.0,10,0,11
1,Animation and Multimedia Design,116.0,34,34,0,0,127.0,Yes,Male,No,38,7.6,2.6,0.32,Dropout,0.0,0,0,0
1,Animation and Multimedia Design,110.0,1,1,1,7,114.2,No,Male,No,19,12.4,0.5,1.79,Dropout,0.0,0,0,0
4,Journalism and Communication,133.0,1,19,9,9,119.7,Yes,Male,No,19,16.2,0.3,-0.92,Graduate,25.533333329999998,12,11,17
1,Veterinary Nursing,150.0,38,37,9,4,150.0,Yes,Male,Yes,22,12.4,0.5,1.79,Graduate,27.053571429999998,12,12,21
6,Informatics Engineering,135.0,2,1,3,5,123.5,Yes,Male,No,18,7.6,2.6,0.32,Enrolled,10.0,10,1,20
1,Management (evening attendance),130.0,19,19,3,9,130.0,No,Male,No,32,16.2,0.3,-0.92,Dropout,29.75,10,6,21
1,Basic Education,130.0,2,39,2,5,124.6,No,Male,No,37,12.4,0.5,1.79,Graduate,24.6867168,40,40,40
1,Informatics Engineering,132.0,37,37,9,6,119.4,Yes,Male,No,21,7.6,2.6,0.32,Dropout,0.0,10,0,13
1,Tourism,125.0,1,3,4,1,121.9,Yes,Male,No,18,10.8,1.4,1.74,Dropout,24.166666669999998,12,5,29
3,Communication Design,118.0,43,3,123,123,110.0,Yes,Male,No,19,8.9,1.4,3.51,Graduate,25.571428570000002,12,12,13
1,Advertising and Marketing Management,118.0,1,19,4,8,118.7,No,Male,Yes,19,12.4,0.5,1.79,Graduate,26.0,12,12,13
1,Animation and Multimedia Design,161.0,1,1,9,7,163.1,Yes,Female,No,19,8.9,1.4,3.51,Graduate,30.25,23,23,24
1,Journalism and Communication,136.0,19,38,9,9,121.7,Yes,Male,Yes,19,12.7,3.7,-1.7,Graduate,25.56666667,12,11,15
1,Management,135.0,1,1,9,7,135.0,No,Male,No,21,8.9,1.4,3.51,Enrolled,23.583333330000002,10,7,17
1,Management (evening attendance),147.0,19,19,7,8,147.9,No,Female,No,28,10.8,1.4,1.74,Enrolled,23.5,10,8,15
1,Journalism and Communication,124.0,1,1,3,5,118.1,Yes,Female,No,19,16.2,0.3,-0.92,Dropout,23.95,12,9,14
1,Management (evening attendance),133.1,37,37,9,6,105.3,No,Female,No,28,12.4,0.5,1.79,Dropout,10.5,10,2,20
1,Nursing,141.0,19,19,7,9,139.8,No,Female,Yes,19,12.7,3.7,-1.7,Graduate,28.8,16,14,16
1,Social Service (evening attendance),130.0,19,38,3,7,130.0,No,Female,No,32,10.8,1.4,1.74,Graduate,25.64615385,25,23,37
1,Social Service (evening attendance),110.0,19,37,9,8,127.5,No,Female,No,26,16.2,0.3,-0.92,Dropout,25.2,12,9,20
1,Management,133.1,37,37,9,9,120.0,No,Female,No,25,9.4,-0.8,-3.12,Dropout,0.0,10,0,0
2,Basic Education,130.0,38,31,4,1,124.2,No,Female,No,31,9.4,-0.8,-3.12,Dropout,27.166666669999998,13,11,16
1,Social Service,120.0,37,1,9,5,113.4,Yes,Female,Yes,20,12.7,3.7,-1.7,Graduate,23.52380953,12,11,18
4,Social Service,133.1,1,37,8,9,118.0,Yes,Female,No,19,12.7,3.7,-1.7,Dropout,0.0,12,0,0
1,Animation and Multimedia Design,145.0,37,19,5,9,130.0,Yes,Female,No,23,11.1,0.6,2.02,Dropout,0.0,0,0,0
1,Social Service,131.0,37,1,9,9,135.9,Yes,Female,No,18,9.4,-0.8,-3.12,Graduate,24.533333329999998,12,11,14
2,Social Service,147.0,19,38,9,8,135.8,Yes,Female,Yes,19,13.9,-0.3,0.79,Dropout,23.71428571,12,11,20
1,Tourism,138.0,38,19,9,10,133.1,No,Female,No,18,15.5,2.8,-4.06,Graduate,25.166666669999998,12,12,12
1,Management,123.0,1,1,4,6,118.8,Yes,Female,No,21,7.6,2.6,0.32,Enrolled,23.166666669999998,10,5,22
2,Journalism and Communication,129.0,37,37,9,7,117.1,Yes,Female,No,20,9.4,-0.8,-3.12,Enrolled,34.0,12,2,24
1,Veterinary Nursing,125.0,1,19,4,9,114.5,Yes,Female,No,24,12.7,3.7,-1.7,Graduate,26.25,10,9,15
1,Advertising and Marketing Management,131.0,37,37,9,6,127.2,No,Female,Yes,18,9.4,-0.8,-3.12,Enrolled,25.166666669999998,10,7,12
1,Nursing,100.0,3,37,2,6,130.0,Yes,Female,No,25,7.6,2.6,0.32,Graduate,26.58333334,28,24,28
1,Veterinary Nursing,120.0,2,3,2,2,116.1,No,Female,No,20,9.4,-0.8,-3.12,Graduate,23.166666669999998,10,7,23
2,Nursing,145.0,19,37,5,9,130.5,Yes,Female,No,18,10.8,1.4,1.74,Graduate,28.48,16,14,16
1,Advertising and Marketing Management,120.0,34,34,0,0,104.0,Yes,Female,No,24,7.6,2.6,0.32,Dropout,24.333333330000002,10,6,21
2,Nursing,140.0,1,1,5,10,128.5,Yes,Female,No,18,12.4,0.5,1.79,Enrolled,26.63142857,14,11,18
5,Social Service,134.0,38,37,9,9,126.0,No,Female,No,21,13.9,-0.3,0.79,Dropout,25.033333329999998,12,10,20
1,Journalism and Communication,140.0,1,19,5,10,141.1,Yes,Female,No,18,9.4,-0.8,-3.12,Graduate,26.16666666,12,12,12
2,Tourism,107.0,12,19,5,5,102.8,Yes,Female,No,20,10.8,1.4,1.74,Dropout,10.0,12,1,28
5,Management,133.0,1,1,4,4,129.2,Yes,Female,No,19,7.6,2.6,0.32,Dropout,21.0,10,4,21
1,Nursing,127.0,3,1,2,9,119.3,Yes,Female,No,20,11.1,0.6,2.02,Graduate,27.76821429,15,15,15
5,Nursing,141.0,38,19,9,6,126.3,Yes,Female,No,20,12.7,3.7,-1.7,Graduate,24.94285714,16,14,24
1,Veterinary Nursing,140.0,3,1,4,3,140.0,Yes,Female,Yes,20,12.4,0.5,1.79,Graduate,23.69047619,12,11,28
3,Communication Design,150.0,1,1,4,8,131.5,Yes,Female,No,20,7.6,2.6,0.32,Graduate,25.333333330000002,12,12,12
6,Basic Education,140.0,38,38,9,7,137.6,Yes,Female,No,18,10.8,1.4,1.74,Dropout,24.0,12,12,14
1,Animation and Multimedia Design,141.0,3,1,4,4,142.8,Yes,Female,No,18,12.4,0.5,1.79,Graduate,0.0,0,0,0
1,Management (evening attendance),150.0,37,38,9,9,146.2,No,Female,No,30,12.4,0.5,1.79,Enrolled,23.13333333,10,7,21
2,Veterinary Nursing,160.0,4,19,2,5,162.1,Yes,Female,No,18,9.4,-0.8,-3.12,Graduate,30.45238096,10,10,17
1,Veterinary Nursing,133.1,37,37,4,8,140.0,No,Female,No,35,11.1,0.6,2.02,Dropout,12.66666667,12,3,18
1,Social Service (evening attendance),133.1,19,37,7,8,120.0,No,Female,No,31,11.1,0.6,2.02,Dropout,22.833333330000002,12,5,20
1,Tourism,134.0,37,37,9,9,133.3,Yes,Female,No,19,7.6,2.6,0.32,Dropout,22.5,12,3,26
4,Social Service,130.0,1,19,4,5,124.8,Yes,Female,No,19,8.9,1.4,3.51,Graduate,26.4,12,11,14
4,Nursing,140.0,19,37,4,8,133.3,Yes,Female,No,19,7.6,2.6,0.32,Graduate,23.93333334,14,12,14
1,Nursing,145.0,3,3,2,3,141.8,No,Female,No,19,9.4,-0.8,-3.12,Graduate,26.695,16,16,16
3,Veterinary Nursing,133.0,1,38,9,90,128.2,No,Female,No,21,7.6,2.6,0.32,Graduate,24.5,10,9,14
3,Basic Education,133.1,34,34,0,0,115.0,No,Female,No,18,7.6,2.6,0.32,Dropout,10.5,12,2,23
1,Social Service,132.0,37,37,9,9,123.6,Yes,Female,No,18,7.6,2.6,0.32,Enrolled,22.25,12,8,19
2,Animation and Multimedia Design,117.0,38,38,4,9,120.2,Yes,Male,No,19,7.6,2.6,0.32,Graduate,0.0,0,0,0
1,Advertising and Marketing Management,127.0,3,19,3,9,127.0,Yes,Male,No,18,12.4,0.5,1.79,Graduate,27.571428570000002,12,10,20
1,Veterinary Nursing,134.0,19,19,1,1,120.4,Yes,Male,No,18,16.2,0.3,-0.92,Graduate,26.7,12,12,20
1,Management (evening attendance),120.0,37,37,9,9,120.0,Yes,Male,No,25,9.4,-0.8,-3.12,Dropout,0.0,10,0,10
1,Nursing,136.0,2,2,3,3,120.0,Yes,Male,No,18,7.6,2.6,0.32,Enrolled,23.66666666,14,12,16
3,Animation and Multimedia Design,137.0,1,3,5,2,133.9,Yes,Male,No,19,12.7,3.7,-1.7,Graduate,0.0,0,0,0
6,Nursing,118.0,38,19,3,3,113.5,Yes,Male,No,18,12.4,0.5,1.79,Graduate,28.10071429,15,15,15
1,Agronomy,130.0,12,12,9,9,126.1,No,Male,No,24,12.4,0.5,1.79,Dropout,0.0,12,0,17
1,Social Service,124.0,37,37,7,9,121.2,No,Female,No,19,7.6,2.6,0.32,Enrolled,23.833333330000002,12,8,21
1,Nursing,150.0,37,37,4,9,150.0,No,Female,No,29,12.7,3.7,-1.7,Graduate,27.48571428,16,14,22
1,Management (evening attendance),161.0,37,37,9,9,100.0,Yes,Female,No,27,7.6,2.6,0.32,Dropout,0.0,10,0,10
6,Nursing,143.0,38,1,9,10,127.3,Yes,Female,No,18,11.1,0.6,2.02,Graduate,24.33589286,15,14,19
1,Management (evening attendance),130.0,37,37,9,9,103.8,No,Female,No,28,9.4,-0.8,-3.12,Dropout,22.4047619,29,26,31
1,Basic Education,133.1,37,37,9,9,131.0,No,Female,Yes,32,13.9,-0.3,0.79,Graduate,26.678571429999998,15,15,18
1,Management (evening attendance),110.0,37,37,7,7,133.9,No,Female,No,30,10.8,1.4,1.74,Dropout,25.06666667,10,10,13
1,Nursing,140.0,38,37,7,8,140.0,No,Female,No,29,12.7,3.7,-1.7,Dropout,22.65,16,8,28
2,Social Service,145.0,1,19,4,8,121.4,No,Female,No,20,9.4,-0.8,-3.12,Enrolled,0.0,11,0,24
1,Nursing,131.0,1,1,9,9,122.0,No,Female,No,19,12.7,3.7,-1.7,Graduate,30.0,16,14,16
2,Social Service (evening attendance),141.0,37,37,9,9,150.5,No,Female,No,29,12.4,0.5,1.79,Graduate,28.791666669999998,12,12,15
1,Social Service,145.0,37,34,9,7,139.4,No,Female,No,27,9.4,-0.8,-3.12,Dropout,21.5,12,6,26
1,Social Service,122.0,19,19,193,194,112.6,No,Female,No,19,12.4,0.5,1.79,Dropout,0.0,12,0,0
1,Advertising and Marketing Management,118.0,37,38,8,7,115.2,Yes,Female,Yes,21,7.6,2.6,0.32,Dropout,24.833333330000002,10,5,12
1,Management (evening attendance),150.0,37,37,9,9,131.8,No,Female,No,29,10.8,1.4,1.74,Dropout,22.416666669999998,10,9,12
